Language,original,english,czech,german,russian,polish,hungarian,italian,spanish,french,chinese,japanese,portuguese,chinesesimp,
STR_RPL_cfgvehicles_1PN51Optic1,"A side-mounted, 3.5x magnifying scope with battery-powered night vision for AK based rifles.","A side-mounted, 3.5x magnifying scope with battery-powered night vision for AK based rifles.","Optika s boční montáží se zvětšením 3,5x s nočním viděním napájeným baterií, určeno na pušky AK.","Ein seitlich montiertes Zielfernrohr mit 3,5-facher Vergrößerung und batteriebetriebener Nachtsichtfunktion für AK-basierte Gewehre.","Крепящийся сбоку 3,5-кратный прицел с
STR_RPL_cfgvehicles_m4_oebttstck0,M4A1 Telescopic Buttstock,M4A1 Telescopic Buttstock,Teleskopická pažba M4A1,Ausziehbare M4A1-Schulterstütze,Складной приклад для M4A1,Teleskopowa kolba M4A1,M4A1 Telescopic Buttstock,Calcio telescopico M4A1,Culata telescópica M4A1,Crosse télescopique de M4A1,M4A1 伸縮式槍托,M4A1 伸縮式銃床,M4A1 Telescopic Buttstock,M4A1 伸缩式枪托,
STR_RPL_cfgvehicles_m4_oebttstck_green0,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard green painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,
STR_RPL_cfgvehicles_m4_oebttstck_black0,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,A standard black painted buttstock that comes as a default with the M4A1 carbine. Made of metal with a rubber shoulder guard.,
STR_RPL_cfgvehicles_m4_oebttstck1,A telescopic buttstock for M4A1 assault rifle.,A telescopic buttstock for M4A1 assault rifle.,Teleskopická pažba na útočnou pušku M4A1.,Ausziehbare Schulterstütze für das M4A1-Sturmgewehr.,Телескопический приклад для автомата M4A1.,Teleskopowa kolba do karabinu szturmowego M4A1.,A telescopic buttstock for M4A1 assault rifle.,Calcio telescopico per il fucile d’assalto M4A1.,Una culata telescópica para el fusil de asalto M4A1.,Une crosse télescopique pour fusil d'assaut M4A1.,伸縮式槍托，適用 M4A1 突擊步槍。,M4A1 アサルトライフルのための伸縮式銃床。,A telescopic buttstock for M4A1 assault rifle.,M4A1 突击步枪的伸缩式枪托。,
STR_RPL_cfgvehicles_m4_mpbttstck0,M4A1 MP Buttstock,M4A1 MP Buttstock,Pažba M4A1 MP,M4A1-MP-Schulterstütze,Приклад MP для M4A1,Kolba MP M4A1,M4A1 MP Buttstock,Calcio MP M4A1,Culata M4A1 MP,Crosse MP de M4A1,M4A1 MP 槍托,M4A1 MP 銃床,M4A1 MP Buttstock,M4A1 MP 枪托,
STR_RPL_cfgvehicles_m4_mpbttstck_green0,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,A green painted CMag buttstock for the M4A1 carbine.,
STR_RPL_cfgvehicles_m4_mpbttstck_black0,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,A black painted CMag buttstock for the M4A1 carbine.,
STR_RPL_cfgvehicles_m4_mpbttstck1,A MP series buttstock for M4A1 assault rifles.,A MP series buttstock for M4A1 assault rifles.,Pažba série MP na útočnou pušku M4A1.,Eine Schulterstütze der MP-Serie für das M4A1-Sturmgewehr.,Приклад серии MP для автомата M4A1.,Kolba z serii MP do karabinu szturmowego M4A1.,A MP series buttstock for M4A1 assault rifles.,Calcio serie MP per fucili d’assalto M4A1.,Una culata de serie MP para fusiles de asalto M4A1.,Une crosse de la série MP pour le fusil d'assaut M4A1.,MP 系列槍托，適用 M4A1 突擊步槍。,M4A1 アサルトライフルのための MP シリーズ銃床。,A MP series buttstock for M4A1 assault rifles.,M4A1 突击步枪的 MP 系列枪托。,
STR_RPL_cfgvehicles_m4_cqbbttstck0,M4A1 CQB Buttstock,M4A1 CQB Buttstock,Pažba M4A1 CQB,M4A1-CQB-Schulterstütze,Короткий приклад M4A1,Kolba CQB M4A1,M4A1 CQB Buttstock,Calcio CQB M4A1,Culata M4A1 CQB,Crosse CQB de M4A1,M4A1 近戰槍托,M4A1 CQB 銃床,M4A1 CQB Buttstock,M4A1 CQB 枪托,
STR_RPL_cfgvehicles_m4_cqbbttstck_green0,"A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter green painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.",
STR_RPL_cfgvehicles_m4_cqbbttstck_black0,"A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.","A lighter black painted M4 buttstock for more efficient CQB. Has slightly increased dispersion, but makes the weapon easier to handle.",
STR_RPL_cfgvehicles_m4_cqbbttstck1,A CQB buttstock for M4A1 assault rifles.,A CQB buttstock for M4A1 assault rifles.,Pažba CQB na útočnou pušku M4A1.,Eine Nahkampf-Schulterstütze für das M4A1-Sturmgewehr.,Приклад для ближнего боя для автоматов M4A1.,Kolba CQB do karabinu szturmowego M4A1.,A CQB buttstock for M4A1 assault rifles.,Calcio CQB per fucili d’assalto M4A1.,Una culata CBQ para fusiles de asalto M4A1.,Une crosse CQB pour le fusil d'assaut M4A1.,近戰槍托，適用 M4A1 突擊步槍。,M4A1 アサルトライフルのための CQB 銃床。,A CQB buttstock for M4A1 assault rifles.,M4A1 突击步枪的 CQB 枪托。,
STR_RPL_cfgvehicles_ak_woodbttstck_camo0,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,A standard camo painted wooden buttstock that comes as a default with A-K based rifles.,
STR_RPL_cfgvehicles_ak_woodbttstck_black0,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,A standard black painted wooden buttstock that comes as a default with A-K based rifles.,
STR_RPL_cfgvehicles_ak_woodbttstck1,A wooden buttstock for AK based assault rifle.,A wooden buttstock for AK based assault rifle.,Dřevěná pažba na útočné pušky AK.,Eine hölzerne Schulterstütze für AK-basierte Sturmgewehre.,Деревянный приклад для автомата системы AK.,Drewniana kolba do karabinu szturmowego AK.,A wooden buttstock for AK based assault rifle.,Calcio in legno per fucili d’assalto di derivazione AK.,Una culata de madera para fusiles de asalto tipo AK.,Une crosse en bois pour les fusils d'assaut de type AK.,木質槍托，適用 AK 系列突擊步槍。,AK ベースのアサルトライフルのための木製の銃床。,A wooden buttstock for AK based assault rifle.,AK 型突击步枪的木制枪托。,
STR_RPL_cfgvehicles_ak_woodbttstck0,AK Wooden Buttstock,AK Wooden Buttstock,Dřevěná pažba AK,AK-Schulterstütze (Holz),Деревянный приклад AK,Drewniana kolba AK,AK Wooden Buttstock,Calcio in legno AK,Culata de madera AK,Crosse en bois de AK,AK 木質槍托,AK 木製銃床,AK Wooden Buttstock,AK 木制枪托,
STR_RPL_cfgvehicles_ak_suppressor1,A muzzle device for select rifles used by Eastern forces. Reduces sound intensity and muzzle flash generated by firing.,A muzzle device for select rifles used by Eastern forces. Reduces sound intensity and muzzle flash generated by firing.,Zařízení na ústí hlavně na vybrané pušky východních sil. Při výstřelu snižuje intenzitu zvuku a záblesk z hlavně.,Laufaufsatz für diverse Gewehre der östlichen Streitkräfte. Reduziert Lärm und Mündungsfeuer.,"Глушитель для некоторых винтовок, состоящих на вооружении стран восточного блока. Уменьшает громкость звука и дульное пламя при стрельбе.",Tłumik do wybranych karabinów używanych przez siły Wschodu. Tłumi dźwięki i zmniejsza rozbłysk po wystrzale.,A muzzle device for select rifles used by Eastern forces. Reduces sound intensity and muzzle flash generated by firing.,Congegno da montare alla volata di determinati fucili utilizzati dalle forze dell’est per ridurre l’intensità del suono e il flash di bocca generato dallo sparo.,Un dispositivo silenciador para una selección de fusiles de las tropas del Este. Reduce tanto la intensidad del sonido como el fogonazo que se produce al disparar.,Un dispositif monté sur le canon de certains fusils des forces de l'Est. Réduit l'intensité du son et du flash lumineux produits par le tir.,槍口配件，適用於東軍的某些步槍。降低開槍時的聲音強度與槍口火光。,東部軍によって使用される特定のライフルのための銃口装置。射撃の際に発生する音の強さと銃口の火花を減少させる。,A muzzle device for select rifles used by Eastern forces. Reduces sound intensity and muzzle flash generated by firing.,东方部队使用的精选步枪的枪口装置。可减少射击产生的声音强度和枪口焰。,
STR_RPL_cfgvehicles_ak74_woodbttstck0,AK Wooden Buttstock,AK Wooden Buttstock,Dřevěná pažba AK,AK-Holz-Schulterstütze,Деревянный приклад AK,Drewniana kolba AK,AK Wooden Buttstock,Calcio in legno AK,Culata de madera AK,Crosse en bois de AK,AK 木質槍托,AK 木製銃床,AK Wooden Buttstock,AK 木制枪托,
STR_RPL_cfgvehicles_ak74_woodbttstck1,A wooden buttstock for AK based assault rifle.,A wooden buttstock for AK based assault rifle.,Dřevěná pažba na útočné pušky AK.,Holz-Schulterstütze für AK-basierte Sturmgewehre.,Деревянный приклад для автомата системы AK.,Drewniana kolba do karabinu szturmowego AK.,A wooden buttstock for AK based assault rifle.,Calcio in legno per fucili d’assalto di derivazione AK.,Una culata de madera para el fusil de asalto tipo AK.,Une crosse en bois pour les fusils de type AK.,木質槍托，適用 AK 系列突擊步槍。,AK ベースのアサルトライフルのための木製の銃床。,A wooden buttstock for AK based assault rifle.,AK 型突击步枪的木制枪托。,
STR_RPL_cfgvehicles_ak_foldingbttstck0,AK Folding Buttstock,AK Folding Buttstock,Skládací pažba AK,Faltbare AK-Schulterstütze,Складной приклад AK,Składana kolba AK,AK Folding Buttstock,Calcio pieghevole AK,Culata plegable AK,Crosse pliante de AK,AK 摺疊式槍托,AK 折り畳み式銃床,AK Folding Buttstock,AK 折叠枪托,
STR_RPL_cfgvehicles_ak_foldingbttstck_green0,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,A green painted folding buttstock for A-K based rifles painted black.,
STR_RPL_cfgvehicles_ak_foldingbttstck_black0,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,A black painted folding buttstock for A-K based rifles painted black.,
STR_RPL_cfgvehicles_ak_foldingbttstck1,A folding buttstock for AK based assault rifle.,A folding buttstock for AK based assault rifle.,Skládací pažba na útočné pušky AK.,Faltbare Schulterstütze für AK-basierte Sturmgewehre.,Складной приклад для автоматов системы AK.,Składana kolba do karabinu szturmowego AK.,A folding buttstock for AK based assault rifle.,Calcio pieghevole per fucili d’assalto di derivazione AK.,Una culata plegable para fusiles de asalto tipo AK.,Une crosse pliante pour les fusils de type AK.,摺疊式槍托，適用 AK 系列突擊步槍。,AK ベースのアサルトライフルのための折り畳み式銃床。,A folding buttstock for AK based assault rifle.,AK 型突击步枪的折叠枪托。,
STR_RPL_cfgvehicles_ak_plasticbttstck0,AK Polymer Buttstock,AK Polymer Buttstock,Polymerová pažba AK,AK-Polymer-Schulterstütze,Полимерный приклад AK,Polimerowa kolba AK,AK Polymer Buttstock,Calcio in polimero AK,Culata de polímero AK,Crosse polymère de AK,AK 聚合物槍托,AK ポリマー銃床,AK Polymer Buttstock,AK 聚合物枪托,
STR_RPL_cfgvehicles_ak_plasticbttstck_green0,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,A green painted plastic buttstock for A-K based rifles.,
STR_RPL_cfgvehicles_ak_plasticbttstck_black0,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,A black painted plastic buttstock for A-K based rifles.,
STR_RPL_cfgvehicles_ak_plasticbttstck1,A polymer buttstock for AK based assault rifles.,A polymer buttstock for AK based assault rifles.,Polymerová pažba na útočné pušky AK.,Polymer-Schulterstütze für AK-basierte Sturmgewehre.,Полимерный приклад для автоматов системы AK.,Polimerowa kolba do karabinu szturmowego AK.,A polymer buttstock for AK based assault rifles.,Calcio in polimero per fucili d’assalto di derivazione AK.,Una culata de polímero para fusiles de asalto tipo AK.,Une crosse en polymère pour les fusils de type AK.,聚合物槍托，適用 AK 系列突擊步槍。,AK ベースのアサルトライフルのためのポリマー銃床。,A polymer buttstock for AK based assault rifles.,AK 型突击步枪的聚合物枪托。,
STR_RPL_cfgvehicles_aks74u_bttstck0,AKS-74U Folding Buttstock,AKS-74U Folding Buttstock,Skládací pažba AKS-74U,Faltbare AKS-74U-Schulterstütze,Складной приклад AKS-74U,Składana kolba AKS-74U,AKS-74U Folding Buttstock,Calcio pieghevole AKS-74U,Culata plegable AKS-74U,Crosse pliante de AKS-74U,AKS-74U 摺疊式槍托,AKS-74U 折り畳み式銃床,AKS-74U Folding Buttstock,AKS-74U 折叠枪托,
STR_RPL_cfgvehicles_aks74u_bttstck1,Folding buttstock for the AKS-74U assault rifle.,Folding buttstock for the AKS-74U assault rifle.,Skládací pažba na útočnou pušku AKS-74U.,Faltbare Schulterstütze für das AKS-74U-Sturmgewehr.,Складной приклад для автомата AKS-74U.,Składana kolba do karabinu szturmowego AKS-74U.,Folding buttstock for the AKS-74U assault rifle.,Un calcio pieghevole per fucile d’assalto AKS-74U.,Una culata plegable para el fusil de asalto AKS-74U.,Une crosse pliante pour fusil d'assaut AKS-74U.,摺疊式槍托，適用 AKS-74U 突擊步槍。,AKS-74U アサルトライフル用折り畳み式銃床。,Folding buttstock for the AKS-74U assault rifle.,AKS-74U 突击步枪的折叠枪托。,
STR_RPL_cfgvehicles_mp5k_stockbttstck0,MP5K Folding buttstock,MP5K Folding buttstock,Skládací pažba MP5K,Faltbare MP5K-Schulterstütze,Складной приклад для MP5K,Składana kolba MP5K,MP5K Folding buttstock,Calcio pieghevole MP5K,Culata plegable MP5K,Crosse pliante de MP5K,MP5K 摺疊式槍托,MP5K 折り畳み式銃床,MP5K Folding buttstock,MP5K 折叠枪托,
STR_RPL_cfgvehicles_mp5k_stockbttstck1,A folding buttstock for MP5K submachine gun.,A folding buttstock for MP5K submachine gun.,Skládací pažba samopalu MP5K.,Faltbare Schulterstütze für die MP5K-Maschinenpistole.,Складной приклад для пистолета-пулемета MP5K.,Składana kolba do pistoletu maszynowego MP5K.,A folding buttstock for MP5K submachine gun.,Calcio pieghevole per mitra MP5K.,Una culata plegable para una metralleta MP5K.,Une crosse pliante pour le pistolet mitrailleur MP5K.,摺疊式槍托，適用 MP5K 機關槍。,MP5K 短機関銃のための折り畳み式銃床。,A folding buttstock for MP5K submachine gun.,MP5K 冲锋枪的折叠枪托。,
STR_RPL_cfgvehicles_fal_oebttstck0,FN FAL Polymer Buttstock,FN FAL Polymer Buttstock,Polymerová pažba FN FAL,FN FAL-Polymer-Schulterstütze,Полимерный приклад FN FAL,Polimerowa kolba FN FAL,FN FAL Polymer Buttstock,Calcio in polimero FN FAL,Culata de polímero FN FAL,Crosse polymère de FN FAL,FN FAL 聚合物槍托,FN FAL ポリマー銃床,FN FAL Polymer Buttstock,FN FAL 聚合物枪托,
STR_RPL_cfgvehicles_fal_oebttstck1,A polymer buttstock for the FN FAL battle rifle.,A polymer buttstock for the FN FAL battle rifle.,Polymerová pažba na bojovou pušku FN FAL.,Eine Polymer-Schulterstütze für das FN FAL-Kampfgewehr.,Полимерный приклад для автоматической винтовки FN FAL.,Polimerowa kolba do karabinu bojowego FN FAL.,A polymer buttstock for the FN FAL battle rifle.,Calcio in polimero per il fucile da battaglia FN FAL.,Una culata de polímero para el fusil de combate FN FAL.,Une crosse en polymère pour le fusil d’assaut FN FAL.,聚合物槍托，適用 FN FAL 戰鬥步槍。,FN FAL バトルライフルのためのポリマー銃床。,A polymer buttstock for the FN FAL battle rifle.,FN FAL 战斗步枪的聚合物枪托。,
STR_RPL_cfgvehicles_fal_foldingbttstck0,FN FAL Folding Buttstock,FN FAL Folding Buttstock,Skládací pažba FN FAL,Faltbare FN FAL-Schulterstütze,Складной приклад FN FAL,Składana polimerowa kolba FN FAL,FN FAL Folding Buttstock,Calcio pieghevole FN FAL,Culata plegable FN FAL,Crosse pliante de FN FAL,FN FAL 摺疊式槍托,FN FAL 折り畳み式銃床,FN FAL Folding Buttstock,FN FAL 折叠枪托,
STR_RPL_cfgvehicles_fal_foldingbttstck1,A folding buttstock for the FN FAL battle rifle.,A folding buttstock for the FN FAL battle rifle.,Skládací pažba na bojovou pušku FN FAL.,Eine faltbare Schulterstütze für das FN FAL-Kampfgewehr.,Складной приклад для автоматической винтовки FN FAL.,Składana polimerowa kolba do karabinu bojowego FN FAL.,A folding buttstock for the FN FAL battle rifle.,Calcio pieghevole per il fucile da battaglia FN FAL.,Una culata plegable para el fusil de combate FN FAL.,Une crosse pliante pour le fusil d’assaut FN FAL.,摺疊式槍托，適用 FN FAL 戰鬥步槍。,FN FAL バトルライフルのための折り畳み式銃床。,A folding buttstock for the FN FAL battle rifle.,FN FAL 战斗步枪的折叠枪托。,
STR_RPL_cfgvehicles_saiga_bttstck0,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,Skládací pažba Saiga-12K,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,Saiga-12K Folding Buttstock,
STR_RPL_cfgvehicles_saiga_bttstck1,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,A folding buttstock for Saiga-12K shotgun.,
STR_RPL_cfgvehicles_m4_plastichndgrd0,M4A1 Polymer Handguard,M4A1 Polymer Handguard,Polymerové předpažbí M4A1,M4A1-Polymer-Handschutz,Полимерное цевьё M4A1,Polimerowe łoże lufy M4A1,M4A1 Polymer Handguard,Paramani in polimero M4A1,Empuñadura de polímero M4A1,Garde-main polymère de M4A1,M4A1 聚合物扶手,M4A1 ポリマーハンドガード,M4A1 Polymer Handguard,M4A1 聚合物护手,
STR_RPL_cfgvehicles_m4_plastichndgrd_green0,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,A green painted basic M4 plastic handguard.,
